FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30e5,372030,Katla,12678,Uncertain Eruption,0,,East side of caldera,,,,1955,,,6,25,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30e4,372030,Katla,12667,Confirmed Eruption,4,,,,Correlation: Tephrochronology,?,1500,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30e3,372030,Katla,12668,Confirmed Eruption,4,,,,Correlation: Tephrochronology,?,1550,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30e2,372030,Katla,12669,Confirmed Eruption,4,,,,Observations: Reported,,1580,,,8,11,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30e1,372030,Katla,12670,Confirmed Eruption,4,,,,Observations: Reported,,1612,,,10,12,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30e0,372030,Katla,12671,Confirmed Eruption,5,,,,Observations: Reported,,1625,,,9,2,,,1625,,,9,14,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30df,372030,Katla,12672,Confirmed Eruption,4,,,,Observations: Reported,,1660,,,11,3,,,1661,,,0,0,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30de,372030,Katla,12660,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,500,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30dd,372030,Katla,12661,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,540,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30dc,372030,Katla,12662,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,590,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30db,372030,Katla,12664,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,610,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30da,372030,Katla,12665,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,680,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d9,372030,Katla,12666,Confirmed Eruption,,,,,Correlation: Tephrochronology,,1450,50,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d8,372030,Katla,12654,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,130,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d7,372030,Katla,12655,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,200,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d6,372030,Katla,12656,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,260,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d5,372030,Katla,12657,Confirmed Eruption,3,,,Tephra layer YN,Isotopic: 14C (uncalibrated),,270,12,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d4,372030,Katla,12658,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,290,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d3,372030,Katla,12659,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,400,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d2,372030,Katla,12648,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-530,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d1,372030,Katla,12649,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-430,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30d0,372030,Katla,12650,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-370,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30cf,372030,Katla,12651,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-250,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30ce,372030,Katla,12652,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-80,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30cd,372030,Katla,12653,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,30,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30cc,372030,Katla,12642,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-740,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30cb,372030,Katla,12643,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-700,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30ca,372030,Katla,12644,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-650,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c9,372030,Katla,12645,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-600,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c8,372030,Katla,12646,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-560,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c7,372030,Katla,12647,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-550,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c6,372030,Katla,12636,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1160,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c5,372030,Katla,12637,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-990,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c4,372030,Katla,12638,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-920,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c3,372030,Katla,12639,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-860,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c2,372030,Katla,12640,Confirmed Eruption,4,,,Tephra layer UN,Isotopic: 14C (calibrated),,-850,50,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c1,372030,Katla,12641,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-780,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30c0,372030,Katla,12630,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1540,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30bf,372030,Katla,12631,Confirmed Eruption,4,,,Tephra layer LN,Isotopic: 14C (calibrated),,-1440,40,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30be,372030,Katla,12632,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1290,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30bd,372030,Katla,12633,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1280,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30bc,372030,Katla,12634,Confirmed Eruption,3,,,Tephra layer MN,Isotopic: 14C (calibrated),,-1220,12,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30bb,372030,Katla,12635,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1190,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30ba,372030,Katla,12624,Confirmed Eruption,4,,,Tephra layer N4,Isotopic: 14C (calibrated),?,-1920,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b9,372030,Katla,12625,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1910,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b8,372030,Katla,12626,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1850,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b7,372030,Katla,12627,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1700,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b6,372030,Katla,12628,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1670,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b5,372030,Katla,12629,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1640,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b4,372030,Katla,12618,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2160,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b3,372030,Katla,12619,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2110,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b2,372030,Katla,12620,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2050,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b1,372030,Katla,12621,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2020,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30b0,372030,Katla,12622,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2000,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30af,372030,Katla,12623,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-1950,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30ae,372030,Katla,12612,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2540,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30ad,372030,Katla,12613,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2480,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30ac,372030,Katla,12614,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2420,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30ab,372030,Katla,12615,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2250,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30aa,372030,Katla,12616,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2220,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a9,372030,Katla,12617,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2190,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a8,372030,Katla,12606,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3370,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a7,372030,Katla,12607,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3280,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a6,372030,Katla,12608,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3180,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a5,372030,Katla,12609,Confirmed Eruption,3,,,Tephra layer N2,Correlation: Tephrochronology,?,-2920,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a4,372030,Katla,12610,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2850,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a3,372030,Katla,12611,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-2680,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a2,372030,Katla,12600,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3720,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a1,372030,Katla,12601,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3670,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-30a0,372030,Katla,12602,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3640,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-309f,372030,Katla,12603,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3510,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-309e,372030,Katla,12604,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3480,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-309d,372030,Katla,12605,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3390,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-309c,372030,Katla,12594,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4240,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-309b,372030,Katla,12595,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4210,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-309a,372030,Katla,12596,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4060,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3099,372030,Katla,12597,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-3930,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3098,372030,Katla,12598,Confirmed Eruption,,,,Tephra layer A1,Correlation: Tephrochronology,?,-3810,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3097,372030,Katla,12599,Confirmed Eruption,,,,Tephra layer N1,Correlation: Tephrochronology,?,-3790,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3096,372030,Katla,12588,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4750,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3095,372030,Katla,12589,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4660,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3094,372030,Katla,12590,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4610,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3093,372030,Katla,12591,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4430,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3092,372030,Katla,12592,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4370,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3091,372030,Katla,12593,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4280,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3090,372030,Katla,12582,Confirmed Eruption,,,,Tephra layer A7,Correlation: Tephrochronology,?,-5180,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-308f,372030,Katla,12583,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5070,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-308e,372030,Katla,12584,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5040,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-308d,372030,Katla,12585,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5020,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-308c,372030,Katla,12586,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4880,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-308b,372030,Katla,12587,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-4810,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-308a,372030,Katla,12576,Confirmed Eruption,,,,Tephra layer A9,Correlation: Tephrochronology,?,-5560,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3089,372030,Katla,12577,Confirmed Eruption,,,NE flank,,Correlation: Tephrochronology,?,-5550,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3088,372030,Katla,12578,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5470,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3087,372030,Katla,12579,Confirmed Eruption,,,,Tephra layer A8,Correlation: Tephrochronology,?,-5460,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3086,372030,Katla,12580,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5360,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3085,372030,Katla,12581,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5230,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3084,372030,Katla,12570,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5890,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3083,372030,Katla,12571,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5850,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3082,372030,Katla,12572,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5730,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3081,372030,Katla,12573,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5720,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3080,372030,Katla,12574,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5710,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-307f,372030,Katla,12575,Confirmed Eruption,,,,,Correlation: Tephrochronology,?,-5630,,,0,0,,,,,,,,,POINT (-19.083 63.633)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-307e,372050,Torfajokull,12680,Confirmed Eruption,,,W side of caldera (Slettahraun),,Correlation: Tephrochronology,?,-6050,,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-307d,372050,Torfajokull,12681,Confirmed Eruption,,,Hrafntinnusker and Domadalshraun,,Correlation: Tephrochronology,?,-5050,,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-307c,372050,Torfajokull,12682,Confirmed Eruption,,,W of caldera (Laufafell domes),,Correlation: Tephrochronology,?,-4850,,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-307b,372050,Torfajokull,12683,Confirmed Eruption,,,N of caldera (Haolduhraun),,Correlation: Tephrochronology,,-4550,500,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-307a,372050,Torfajokull,12684,Confirmed Eruption,,,W side of caldera (Markafljot domes),,Correlation: Tephrochronology,,-1550,500,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3079,372050,Torfajokull,12685,Confirmed Eruption,,,N of caldera (Domadalshraun),,Correlation: Tephrochronology,,-1150,100,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3078,372050,Torfajokull,12686,Confirmed Eruption,3,,N of caldera (Domadalshraun),,Correlation: Tephrochronology,,150,100,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3077,372050,Torfajokull,12687,Confirmed Eruption,3,,W side of caldera (Hrafntinnuhraun),,Correlation: Tephrochronology,?,870,,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3076,372050,Torfajokull,12688,Confirmed Eruption,,,W side of caldera (Hrafntinnuhraun),,Correlation: Tephrochronology,?,1170,,,0,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3075,372050,Torfajokull,12689,Confirmed Eruption,2,?,"N of caldera (Namshraun, Laugahraun)",,Observations: Reported,,1477,,,3,0,,,,,,,,,POINT (-19.122 63.892)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3074,372070,Hekla,12690,Confirmed Eruption,,,Svinholdahraun,,Correlation: Tephrochronology,,-5850,2500,,0,0,,,,,,,,,POINT (-19.666 63.983)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3073,372070,Hekla,12691,Confirmed Eruption,5,,,H5 tephra,Isotopic: 14C (calibrated),?,-5150,,,0,0,,,,,,,,,POINT (-19.666 63.983)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3072,372070,Hekla,12692,Confirmed Eruption,,,"Reydarvatnshraun lava flow, Vatnafjöll",,Correlation: Tephrochronology,?,-5050,,,0,0,,,,,,,,,POINT (-19.666 63.983)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3071,372070,Hekla,12693,Confirmed Eruption,,,Vatnafjöll (Raudölduhraun),,Correlation: Tephrochronology,,-4950,2500,,0,0,,,,,,,,,POINT (-19.666 63.983)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-3070,372070,Hekla,12694,Confirmed Eruption,,,Vatnafjöll (west of Laufafell),,Correlation: Tephrochronology,,-4750,2500,,0,0,,,,,,,,,POINT (-19.666 63.983)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-306f,372070,Hekla,12695,Confirmed Eruption,4,+,,Heka DH tephra,Correlation: Tephrochronology,?,-4700,,,0,0,,,,,,,,,POINT (-19.666 63.983)
